row ID,row m/z,row retention time,intensity_measure,s200525_Dog_Blank_01.mzXML Peak area,s200525_Dog_4h_02.mzXML Peak area,s200525_Dog_4h_03.mzXML Peak area,s200525_Dog_4h_01.mzXML Peak area,s200525_Dog_Blank_03.mzXML Peak area,s200525_Dog_Blank_02.mzXML Peak area,s200525_HUMAN_4h_01.mzXML Peak area,s200525_HUMAN_4h_02.mzXML Peak area,s200525_HUMAN_Blank_02.mzXML Peak area,s200525_HUMAN_4h_03.mzXML Peak area,s200525_HUMAN_Blank_01.mzXML Peak area,s200525_Mk_4h_02.mzXML Peak area,s200525_Mk_4h_03.mzXML Peak area,s200525_HUMAN_Blank_03.mzXML Peak area,s200525_Mk_4h_01.mzXML Peak area,s200525_Mk_Blank_02.mzXML Peak area,s200525_Mk_Blank_03.mzXML Peak area,s200525_Mou_4h_01.mzXML Peak area,s200525_Mk_Blank_01.mzXML Peak area,s200525_Mou_Blank_01.mzXML Peak area,s200525_Mou_Blank_02.mzXML Peak area,s200525_Mou_4h_03.mzXML Peak area,s200525_Mou_4h_02.mzXML Peak area,s200525_Rat_4h_02.mzXML Peak area,s200525_Mou_Blank_03.mzXML Peak area,s200525_Rat_Blank_02.mzXML Peak area,s200525_Rat_4h_01.mzXML Peak area,s200525_Rat_Blank_03.mzXML Peak area,s200525_Rat_4h_03.mzXML Peak area,s200525_Rat_Blank_01.mzXML Peak area,Unnamed: 33
12492,303.1450391174157,12.510218333333336,area,13410.720193298532,7133.35722070297,106956.87275518812,73361.6652214964,37575.318132263135,65966.31803784185,30552.96412231466,41422.08759851071,33735.510701904204,72197.90125311285,28773.11701782242,7438.517983886837,6729.100163818467,150970.7106207886,6727.127305419776,12823.865484619346,105379.70346081552,43501.10553588878,72080.42002124025,114375.76446282974,82187.3263183592,8167.812038208074,7494.232788818479,131599.816325928,55005.922643921054,73763.18075512677,49669.03895349106,27533.90016943362,7071.828406860409,66910.25832818601,
12512,463.1790170263036,15.626757407407409,area,0.0,41698.22791351315,39667.87957254027,40046.9032983093,0.0,0.0,8593.281528243997,6197.675875946029,635.637001495367,7677.621191406206,0.0,102209.77513305658,99061.88961511228,0.0,94995.0127069092,614.7719396667535,0.0,17465.52913106538,0.0,0.0,0.0,12850.12548486327,15999.987651268088,50995.9070897217,0.0,0.0,47347.23048303221,0.0,41829.28290151973,757.2354380645636,
12530,497.1621223846929,26.69975,area,0.0,52433.01170471184,37345.568912353774,46387.66786437972,0.0,0.0,188483.9359109497,177491.2789752202,0.0,176459.16925109818,0.0,389117.2346026608,374375.3807550047,0.0,364663.14198730513,0.0,2616.77414916998,85135.61846374533,0.0,0.0,0.0,82257.36629211418,74902.83203063988,183888.7468664549,0.0,0.0,181168.3008660886,0.0,180651.6102236936,0.0,
12557,303.1452187575445,12.094172222222223,area,43546.17021502686,31675.09547033689,47153.855638366535,26561.125602783228,38176.25280883788,509323.45454229735,58653.79587927266,6964.415542236177,35178.73702685544,176189.51468951415,7621.420549804809,13368.372927002163,6486.741813720807,6027.525451904393,6630.746431640627,13803.531262390305,57882.56993420425,30648.016902160474,60747.96488635251,14212.166484497013,24361.102153564305,7075.83557934576,6134.388307739356,67923.56688000495,51961.73530889909,126084.30344641108,14671.89151708985,6541.735467163139,158052.58019244365,73342.27740740989,
12574,303.1455300932213,21.12126111111112,area,311622.9153588866,19442.905249023323,29843.40666259708,162053.93938354452,30113.689416503617,130528.26852783204,24588.430759277173,50619.12269287124,48867.72173828095,22678.542539062502,8421.058393554636,46325.14731811525,8200.96925781245,98533.94402221714,67796.97639770512,90786.48161987292,119141.98628051732,227146.6503729247,122132.46536621072,61437.0772753909,66911.8816174316,51824.214381103375,13855.55208007804,80660.45129272463,43601.805524292,29676.641962890742,77842.23610473589,91537.93827148428,30086.289747314248,46443.58787841794,
12606,303.1450044726526,11.252744444444442,area,35631.852749755795,41453.68651635754,6536.809551269635,28126.35531829848,65380.261612732014,33878.18388446031,95492.62831152335,6267.954537048253,95206.42953240954,59544.46013830562,13907.931451171988,79455.87730706773,96991.32630950926,66234.01909307868,52198.73711999493,6320.3019912108,112721.91223687744,6236.698796508654,44320.28285778792,42350.67220568853,49245.73097241208,7233.398627197381,14128.787088928188,48407.64858801279,37487.82508209244,13148.16650756862,48946.33857409657,6634.676849365288,12740.304528564411,225411.3952639157,
12625,497.1617641907848,23.433344444444444,area,0.0,42645.11560546884,30376.37321960459,36356.19969299319,0.0,0.0,113600.41710815475,97873.9032275388,0.0,100575.0500732423,0.0,426987.96598510846,429923.5816528334,0.0,434455.61492126336,0.0,0.0,61466.68729705806,0.0,0.0,0.0,52654.3954339602,59923.282355652,530828.4032116699,0.0,0.0,541769.5910379016,0.0,531814.2234838854,0.0,
12664,308.97173986667457,7.043643333333333,area,56546.72078094492,102932.45484130856,280113.03181228635,36750.41228448486,76758.03194097895,49154.61737078851,87657.68238427734,71784.71196704112,41525.62048681637,47407.57405468745,20206.155564697325,187262.7531988524,96505.5957515259,122317.8792745972,135816.98884277348,13739.015213989138,51620.02317431637,75882.58407006829,44579.855207031214,147473.88830627443,41418.597981750434,71965.64683056639,22263.780811889643,81590.99151727295,63690.6865473022,71212.16053619391,22515.49370092775,83345.83780902097,61720.08468719492,41506.05907464597,
12790,303.14481381958404,11.485951111111111,area,82286.44967889393,12357.13230358883,6912.316077392375,84906.47277221666,51975.30602655034,46970.07842608658,13773.52970190431,11395.17182373044,69729.91153729259,7273.660727294764,6938.237988281252,45895.476914672814,59471.79090924087,67276.24124029532,21441.98309838849,21402.027167358392,82342.3560986329,33861.14436059562,68052.99007916282,31638.280776123,236004.6879940183,24424.44721356208,31627.44313372805,12090.748463256805,37487.82508209244,34068.2081203612,6802.496915039171,7027.7752617187525,58533.68902734376,37284.145536804215,
13116,491.1779680046952,22.3983431372549,area,0.0,17534.51882568384,0.0,14826.21775390647,0.0,0.0,41406.85143249522,46127.58203918451,639.0312499999816,32362.929344177475,0.0,614003.716661988,607251.9055615243,644.4396875000143,635632.9530749501,0.0,0.0,106015.97095275848,1072.2232220458843,0.0,0.0,100207.80511352578,109941.5101574705,176847.15252838176,0.0,0.0,172916.9007598873,0.0,177706.23310485797,0.0,
13181,585.2658755037106,20.95670555555556,area,2677.1923101806665,31643.30273590085,40921.81413421629,36374.558866272026,2163.0072950744243,828.5664062500055,300492.2485760492,304989.4568783573,3439.929953460686,292615.2266506949,2707.1016981506577,1216.433475341824,8909.462938156143,2155.4859928893616,6062.910040893604,3780.300504684442,2799.3730824279387,52185.56995178216,1401.9794445037655,3912.0293415832816,1545.582429504405,55606.83303222644,55703.990665588266,6078.218417816206,2005.1984010315136,1024.4590660095282,6984.7317895508,2019.1757759095085,3478.802500915488,1652.1678909301866,
13210,342.1428972246184,1.6607611111111111,area,5941.633043792721,12842.68319680786,3366.4106188659675,11071.467583435062,3619.795626586927,5838.694073913575,1483.5666440429688,4871.378045196539,1579.9769795837449,0.0,0.0,4782.655214782711,8700.893019226078,0.0,3588.842992431639,2857.028579895021,2238.758579925537,16035.19644067382,1885.8998469848689,11726.958206298845,15606.935323974616,9062.365419891354,5730.732134460442,17825.524581970225,11180.35544409181,23341.026136230463,28193.3165900879,21114.15097790529,24258.264622009272,24777.209335693355,
13222,491.2096841028264,5.358640151515152,area,0.0,23338.855592163083,24853.560320892346,23599.97330548098,891.0342457733184,822.3617500000073,9164196.29258734,9634285.085473662,0.0,9387102.07628286,0.0,880073.4134174495,821292.9487875059,0.0,812017.0446747439,752.816001403802,650.6628008728028,13850838.196525758,0.0,5044.3003482666,0.0,13611625.112528767,13869756.164205668,15381.238926650987,772.9948367157,0.0,14587.288165786757,626.0600787734966,11204.524174827562,0.0,
13638,509.18536255173785,18.066298245614032,area,0.0,22870.2212078858,28420.80632232664,21969.009581909257,0.0,0.0,40635.64390441868,32741.74085693373,673.4692163085849,39143.94829345678,0.0,324414.69122650067,309810.9127868647,0.0,325746.15891418554,0.0,721.9873607635545,116216.09087432853,625.8727886962808,0.0,625.589387207023,114477.94829589826,112193.92910400372,165590.8889385985,0.0,0.0,157253.5122006229,0.0,164122.07752197294,0.0,
13819,501.1352102876247,20.89784375,area,0.0,20405.005892333844,15185.545321044818,22642.979621429466,0.0,0.0,63880.078271483966,62553.64115203887,0.0,71586.16862792948,0.0,179488.2120364375,159711.80848205514,0.0,171024.08804229795,0.0,772.936964111318,66372.54602783204,0.0,0.0,0.0,59507.43000793417,71184.47963378901,178508.24891235362,0.0,0.0,176034.7733270269,0.0,177243.02551879923,0.0,
13983,377.2297494762311,27.01171264367816,area,207520.291148681,0.0,196385.386425476,207353.4917987066,209176.47810424745,237343.2233465577,1292735.989796144,1276163.948323363,841080.3244274951,433106.8392364521,1598502.7566613762,529940.9307916296,589565.5780029291,1541213.089932863,506040.7878753679,1993632.2032150272,2091263.05528076,127686.4831777952,2019226.149825132,186731.3169274901,191299.81662292453,120626.40153442412,83661.14688964786,3398894.4998614583,185579.43989501984,4040877.2150048735,3420530.602421873,4245852.417093801,3452699.741596066,4343170.063515621,
14653,514.2874441436809,11.147885,area,435908.5273148195,344502.58830603,571470.0380994261,61687.57498254383,404908.9587946778,107013.4350352782,129404.5947301028,186790.70726818868,102794.49871887227,242125.52322656263,100886.66507031236,227994.1868131104,197743.04056921368,262738.35430358874,17794.37784570334,294804.76280627423,64689.1942403566,274155.5093894043,362484.8019783935,18362.029829589803,99324.12378503436,56234.01763220226,289748.4538797606,218905.12392712384,83647.96089819321,205593.8776545412,83501.89200048847,62782.21305224605,111613.7500163573,360467.1884660646,
14855,341.10638151575506,10.329407222222224,area,17702.22712438971,89040.32036193872,271815.07455261244,195727.3071783447,61076.63975109863,53232.05784216312,25456.421142456,42577.19199047847,64135.2616791992,111988.9073187866,11344.200686706436,518516.4711239624,32094.123216979857,22632.11402563452,58004.97317187475,52012.41087426767,805051.3375083004,42314.28655731212,433751.743605774,39111.85530139135,80572.07195318602,597242.7668628542,78083.72511492926,343252.21151800524,95515.18684960912,85800.26914898686,156154.94037377927,159659.96678875745,25806.290425048857,429604.1321397096,
15029,341.1060712430795,9.421919444444448,area,65838.15746856705,59398.46416198725,56629.97776391604,49467.54997802738,19426.09260070801,30451.937145813063,50560.33323791507,168961.65785485835,32554.586998474057,61926.38430169673,65399.92257922357,34090.8157214964,69625.03005010985,79212.85027032453,21978.30011657732,76264.39112963864,48781.98380755614,17415.40801269519,60980.51874633804,175874.14266009527,53970.11960748281,70465.86853662107,109227.59052264404,274503.62852899195,65162.670294250245,41347.61876470952,156087.0158778686,35870.89982434084,508104.8053640747,227108.50283081052,
15506,758.5698782397238,38.15039285714285,area,15502.459050903428,0.0,4507.872196044895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198582.62318847887,7566.877088623001,0.0,0.0,60427.97933044397,13915.384633788308,0.0,0.0,2209.6363967895654,1894.8115158081173,0.0,0.0,2545.423331298785,0.0,6842.511914062484,2837.122178649961,1693.5667480469126,2814.099555664125,4216.613529052937,
15583,477.19375850359694,6.030808333333333,area,0.0,19740.98769602966,12615.77963351445,18101.51460290529,0.0,0.0,18796.29039785769,19271.300271240267,0.0,23148.595121459977,710.4157937927325,120237.46703710928,124129.80694708244,753.0035852661133,118478.23039093024,615.6245516662598,0.0,107493.22723764065,0.0,0.0,0.0,107274.67525280768,108226.17154081727,426642.7325814207,0.0,0.0,436457.5599985655,0.0,433668.32476025407,0.0,
16642,640.0460482497485,39.935305555555566,area,30213.204185180253,54217.82978210426,26201.92154663115,443355.4725601197,23178.912401123507,35043.90670532219,13964.704267577968,32077.64919677711,16295.74136871342,5540.794354858217,19936.76801666274,300118.80315063463,26908.40458892823,13648.877480773674,284479.89932769764,24397.133977051388,293468.41907592764,69020.11199706995,5408.52859130833,97294.71969238367,461941.1333886719,38369.04708251954,87174.60727294875,329182.2469281,460287.38331695553,64800.75489990196,23205.95035858171,7754.514674071969,332215.33658355725,34589.49699829081,
16869,450.1472555753077,23.26709523809524,area,0.0,6570.224459152303,0.0,31618.074691467067,0.0,0.0,76289.71539489737,72972.45086914077,0.0,73834.29008087146,0.0,372547.08746337856,380798.9124917599,0.0,403982.4036752322,0.0,0.0,19940.20884902975,0.0,0.0,0.0,16580.62897003175,17187.66988128669,46136.50253448472,0.0,0.0,46912.725255737285,0.0,49350.09854003913,0.0,
17677,320.17164524727355,0.4016105555555554,area,19075.418292114253,51369.09376379394,35590.96957177734,32205.241807983395,215374.18242956547,73134.4486636963,88665.87450561524,37622.72180639648,114561.5859798584,228453.2799804688,39550.881175292976,28129.3653527832,54311.922742187504,233559.83819665536,46585.92077551269,230136.5732888794,69566.03084698485,230416.7900111084,68808.69039318847,230474.31187371825,225358.57525201412,19966.183374999982,221964.3245489502,50743.75961480712,96663.33609387209,216637.06682806392,79822.67238653565,85583.13670050047,57551.37080255128,67647.93756274415,
17747,341.1065550450031,10.783155000000002,area,41193.30162744137,37270.10890582282,45784.14779754636,43790.6220388184,444252.036609497,325610.8458435669,786121.5974744258,52314.84835394297,43478.10849005143,732769.5433657835,18329.42303051764,48307.46988598635,29127.39615173337,249007.60340948493,152564.88007110605,597180.3081199953,161507.25482092286,376577.8890161742,78324.63558258051,120560.7125327758,764396.0475114752,44362.462488281104,1110651.408926146,84581.87832128903,50292.38097711174,72214.15398089607,107656.1101603394,100381.25558306892,50896.502229736245,48227.05141021731,
18300,746.1000361957291,2.8086800000000003,area,1737434.7554787602,2102423.2683541863,1911911.095698365,1733158.277361084,1341773.712322266,2251249.2844984126,6331848.5516094975,7148676.262405757,7036717.857501704,7018289.096320316,5810368.154160647,5883298.347964845,5544608.685572509,6886473.372337032,5800897.133540521,5183428.05917041,5401425.381964359,1339138.9284782717,5381342.124618408,2134288.254195159,1476442.938197387,1928210.9350598129,2076334.3624189447,5557165.651370483,1578932.7030664058,4768673.43730969,5695046.512901613,5262674.2657121625,5835537.551125613,4782485.860161865,
18541,821.3812501624616,33.49073958333333,area,213567.07812806216,517674.2791406252,16968.87536987304,51493.56469726597,0.0,18847.229326782268,354768.8974072249,744737.0169897617,61231.62313262973,0.0,0.0,0.0,0.0,807874.1416796646,0.0,0.0,421370.0208520561,73124.02705688587,0.0,0.0,514315.3981164488,164209.28025756066,254557.8185937496,0.0,0.0,0.0,0.0,44914.33914458991,53386.69910156401,0.0,
18814,640.0461375515432,41.380833333333335,area,28044.539585571,20839.51620361382,41979.67441284216,30512.078801880205,18297.71352905305,439545.66594024654,35477.490384826444,9263.776359252728,2969.6518835447723,9582.565694580118,14935.294875793668,11679.958484497543,303893.9637097168,24417.238769225936,21356.718128661825,7856.473612365474,33113.81326354983,66014.32560424868,16418.650395202683,29092.421217041523,27477.76090393096,12967.617280272978,27884.53002990684,13282.353285522024,35621.905266113376,45168.26086517352,8375.02463989236,20659.43237243648,9816.964447021528,22684.62338378884,
18998,308.9749325741433,38.96112222222222,area,18128.47031860329,21994.68798797617,34107.27463348396,20615.62202575659,16943.40238494861,81438.41789520244,59544.39116455131,149548.275633545,42665.03190155053,37596.0681256103,85626.20014984153,40259.7912463379,79164.27307586625,34171.36857971186,107461.23984710698,81673.16559631331,30049.680426635896,24559.243499755365,36725.53811676023,18025.00085632372,31404.6274536136,23389.366977233807,22657.231334838805,17049.498990783857,23332.479552001685,22389.598620910336,41813.038316344806,17534.381748657168,33471.349612426646,14932.240780639975,
19140,311.1528326625334,16.08578111111111,area,25705.94083154293,12569.630213867324,9041.146161682022,30451.4550864562,34565.1632734985,4237.235850585938,233958.05174386624,191011.34672546372,204275.0307487485,238581.017428406,32602.914376220728,47195.78670678703,27580.13872164903,308181.2087156678,43895.85998229986,52982.28991192627,45035.88138311763,44555.1172564392,32297.162459472736,17722.41470642091,25765.915371978645,7849.821967590427,10378.749538696236,7352.224888244687,55427.16347448738,26634.95597930911,17437.169111572264,4240.847891601883,11917.8971577453,31652.33707116706,
19239,617.9982489131751,34.034416666666665,area,0.0,0.0,0.0,0.0,0.0,0.0,1046310.4762744164,1080773.954328627,939024.8918530352,1049618.6813037188,944929.3077880918,0.0,0.0,914593.55395875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19244,529.1660071849693,5.3574705128205125,area,0.0,1407.190743499759,879.4649890747148,1501.7263067092829,0.0,0.0,618712.058938629,662846.6645120847,0.0,656410.8522489923,0.0,37556.45823510739,33624.24329846192,856.42565136718,33852.51310998535,0.0,0.0,1498807.218321137,0.0,0.0,0.0,1460709.361502931,1451855.9315084233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19245,375.2609208653616,8.52855,area,0.0,624.9934617919978,688.3972503661965,811.5047057189861,0.0,0.0,603560.8573126827,618337.4082177739,483442.9695591123,575416.9933547365,480395.963733521,0.0,0.0,472913.0340797124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19252,375.2082747074242,20.57386,area,2522.0503616332285,4352.143861083993,0.0,3905.539525451713,2773.4053137207648,6145.0384030152345,438498.2814282229,425382.0751623526,307821.41910034214,432128.5642211929,256454.9931646725,5258.185887451203,2028.1712829589576,251063.34744995084,9452.349659423728,3669.311612548813,12244.415243530124,0.0,5422.354702148427,0.0,0.0,0.0,1636.84331787113,17271.23783020008,7418.146397399818,68801.71611511227,12258.490244140492,59932.421902465794,50140.80531829867,82499.6821948243,
19258,325.12872913594634,28.06062222222222,area,17309616.377993163,630502.6918554697,454267.783129886,1662799.8408496098,16904058.297119156,17218524.261850588,97999.7491015656,97205.9948925812,18332339.10875489,2056888.96762207,19426052.345444325,9518909.327617189,1580932.9363574225,19845761.28874513,18444028.330844738,18694415.75713868,18597241.567504875,18498054.622104507,18707102.13296388,18459660.951953143,18667487.653095696,18844549.467978496,18732167.12167481,18098807.778491206,18858974.20792968,17857796.3493213,338338.4161279269,18096972.623657245,670453.7439501929,8337453.20812988,
19262,393.125149720377,4.297659649122807,area,0.0,713.0711402893066,0.0,653.6262385559082,0.0,0.0,267193.5629305115,265632.59141479485,0.0,258701.8233616333,903.4679383850148,27680.011826629656,25772.626214721688,0.0,20084.25857318116,0.0,0.0,243240.21308572392,0.0,0.0,654.7030238952659,242316.82767504893,227473.5365036012,9350.619487396234,726.5342936248795,642.8555323791484,7019.286680175777,0.0,6955.670021057111,798.9412500000071,
